"full_name","census_tract","poverty","bachelors","associates","car","diff_countyHouse","diff_countyRent","diff_stateHouse","diff_stateRent","health_ins","house_val","population","self_income","museums","pharmacy","score"
"Census Tract 79, Essex County, New Jersey","79",842,298,81,4143,0,58,0,47,4143,368300,4143,173,NA,NA,NA
"Census Tract 79.05, Middlesex County, New Jersey","79.05",77,302,125,2305,0,0,0,0,2305,304000,2305,51,NA,NA,NA
"Census Tract 79.06, Middlesex County, New Jersey","79.06",254,170,54,1728,0,8,0,14,1728,373000,1728,51,NA,NA,NA
"Census Tract 79.07, Middlesex County, New Jersey","79.07",43,469,224,3261,13,97,10,20,3248,342600,3261,61,NA,NA,NA
"Census Tract 79.08, Middlesex County, New Jersey","79.08",413,771,228,4532,0,50,0,21,4532,NA,4532,87,NA,NA,NA
"Census Tract 79.09, Middlesex County, New Jersey","79.09",102,806,265,3846,55,0,0,0,3846,387000,3846,169,NA,NA,NA
"Census Tract 79.10, Middlesex County, New Jersey","79.10",76,396,181,3202,49,16,50,0,3049,239300,3202,173,NA,NA,NA
"Census Tract 79.11, Middlesex County, New Jersey","79.11",16,843,248,4010,17,0,27,0,4010,496200,4010,118,NA,NA,NA
"Census Tract 79.12, Middlesex County, New Jersey","79.12",242,1266,476,7964,47,65,240,0,7964,371100,7964,223,NA,NA,NA
"Census Tract 8, Essex County, New Jersey","8",1266,193,231,4256,23,18,8,18,4254,312300,4256,62,NA,NA,NA
"Census Tract 8, Hudson County, New Jersey","8",491,969,132,4197,0,19,34,6,4197,361000,4197,123,NA,NA,NA
"Census Tract 8, Mercer County, New Jersey","8",628,15,59,2208,3,55,15,29,2198,88400,2208,65,NA,NA,NA
"Census Tract 8.01, Middlesex County, New Jersey","8.01",355,472,270,4072,66,24,37,0,4072,325400,4072,99,NA,NA,NA
"Census Tract 8.02, Middlesex County, New Jersey","8.02",34,474,109,2794,47,0,43,0,2794,357300,2794,72,NA,NA,NA
"Census Tract 80, Bergen County, New Jersey","80",414,2021,198,8541,11,0,47,21,8478,546000,8541,383,NA,NA,NA
"Census Tract 80, Essex County, New Jersey","80",537,316,9,1883,0,98,52,136,1846,253900,1883,95,NA,NA,NA
"Census Tract 80.01, Middlesex County, New Jersey","80.01",290,876,302,6470,28,140,0,16,6470,262300,6470,147,NA,NA,NA
"Census Tract 8001, Monmouth County, New Jersey","8001",930,924,281,5009,40,150,15,37,5009,284400,5009,327,NA,NA,NA
"Census Tract 8002, Monmouth County, New Jersey","8002",238,1074,165,4385,12,20,51,22,4385,396000,4385,289,NA,NA,NA
"Census Tract 8004, Monmouth County, New Jersey","8004",276,486,304,3578,0,18,23,18,3482,342200,3578,143,NA,NA,NA
"Census Tract 8005, Monmouth County, New Jersey","8005",157,485,275,4475,23,41,52,0,4475,347200,4475,166,NA,NA,NA
"Census Tract 8006.01, Monmouth County, New Jersey","8006.01",222,602,357,5466,37,45,27,10,5466,284300,5466,183,NA,NA,NA
"Census Tract 8006.02, Monmouth County, New Jersey","8006.02",55,354,296,3863,0,36,0,0,3863,356400,3863,93,NA,NA,NA
"Census Tract 8007.01, Monmouth County, New Jersey","8007.01",145,791,248,4519,39,0,35,29,4519,367900,4519,59,NA,NA,NA
"Census Tract 8007.02, Monmouth County, New Jersey","8007.02",427,539,321,3377,52,11,6,34,3377,425800,3377,94,NA,NA,NA
"Census Tract 8008, Monmouth County, New Jersey","8008",188,1380,459,6333,11,0,34,0,6307,362000,6333,232,NA,NA,NA
"Census Tract 8009, Monmouth County, New Jersey","8009",106,1145,546,6142,90,0,13,42,5978,543200,6142,276,NA,NA,NA
"Census Tract 8010, Monmouth County, New Jersey","8010",68,799,270,4220,35,47,76,50,4220,447800,4220,177,NA,NA,NA
"Census Tract 8011, Monmouth County, New Jersey","8011",112,865,275,4328,0,0,16,0,4328,558400,4328,143,NA,NA,NA
"Census Tract 8012, Monmouth County, New Jersey","8012",23,1097,187,3853,60,0,20,0,3853,615400,3853,196,NA,NA,NA
"Census Tract 8013, Monmouth County, New Jersey","8013",87,974,271,6068,29,15,70,106,6068,387800,6068,116,NA,NA,NA
"Census Tract 8014, Monmouth County, New Jersey","8014",16,825,201,3872,13,0,25,142,3872,388600,3872,169,NA,NA,NA
"Census Tract 8015, Monmouth County, New Jersey","8015",190,1336,384,6299,52,24,18,0,6288,574400,6299,181,NA,NA,NA
"Census Tract 8016, Monmouth County, New Jersey","8016",974,244,198,5201,0,0,0,15,5201,232200,5201,72,NA,NA,NA
"Census Tract 8017, Monmouth County, New Jersey","8017",730,391,155,4896,61,63,0,9,4745,219800,4896,75,NA,NA,NA
"Census Tract 8018, Monmouth County, New Jersey","8018",251,430,419,6252,190,17,0,17,6252,274500,6252,176,NA,NA,NA
"Census Tract 8019, Monmouth County, New Jersey","8019",270,505,244,3514,26,37,73,5,3499,274200,3514,141,NA,NA,NA
"Census Tract 8020, Monmouth County, New Jersey","8020",282,297,106,3751,11,142,0,11,3751,311000,3751,116,NA,NA,NA
"Census Tract 8021, Monmouth County, New Jersey","8021",124,743,401,6268,62,0,52,0,6256,318800,6268,88,NA,NA,NA
"Census Tract 8022, Monmouth County, New Jersey","8022",238,351,291,3878,0,0,20,0,3868,276000,3878,89,NA,NA,NA
"Census Tract 8023, Monmouth County, New Jersey","8023",195,473,304,4368,0,20,26,10,4316,325600,4368,122,NA,NA,NA
"Census Tract 8024, Monmouth County, New Jersey","8024",65,980,348,5834,61,7,119,0,5743,353400,5834,133,NA,NA,NA
"Census Tract 8025, Monmouth County, New Jersey","8025",223,251,237,3355,16,0,0,0,3355,264800,3355,122,NA,NA,NA
"Census Tract 8026, Monmouth County, New Jersey","8026",396,871,340,4926,10,109,12,23,4926,287700,4926,67,NA,NA,NA
"Census Tract 8027, Monmouth County, New Jersey","8027",211,793,254,3772,30,56,10,28,3772,354300,3772,127,NA,NA,NA
"Census Tract 8028, Monmouth County, New Jersey","8028",150,883,224,4250,80,27,97,0,4250,343200,4250,83,NA,NA,NA
"Census Tract 8029, Monmouth County, New Jersey","8029",117,358,130,1852,27,0,0,0,1852,341600,1852,50,NA,NA,NA
"Census Tract 8030, Monmouth County, New Jersey","8030",174,883,341,5153,57,32,97,0,5117,333800,5153,202,NA,NA,NA
"Census Tract 8031, Monmouth County, New Jersey","8031",384,618,222,3642,36,59,0,25,3642,348300,3642,137,NA,NA,NA
"Census Tract 8032.01, Monmouth County, New Jersey","8032.01",42,782,126,3740,36,0,25,0,3583,403300,3740,100,NA,NA,NA
"Census Tract 8032.02, Monmouth County, New Jersey","8032.02",281,1265,219,6103,61,0,338,0,5968,710400,6103,205,NA,NA,NA
"Census Tract 8033, Monmouth County, New Jersey","8033",177,1281,201,6845,145,0,36,35,6742,718900,6845,302,NA,NA,NA
"Census Tract 8034, Monmouth County, New Jersey","8034",1722,284,103,5096,0,27,136,56,4992,255000,5096,167,NA,NA,NA
"Census Tract 8035, Monmouth County, New Jersey","8035",209,625,144,2468,9,149,0,66,2468,406900,2468,188,NA,NA,NA
"Census Tract 8036, Monmouth County, New Jersey","8036",302,1045,489,4630,27,44,12,47,4579,397900,4630,214,NA,NA,NA
"Census Tract 8037, Monmouth County, New Jersey","8037",204,1581,266,6102,0,0,0,0,6102,672900,6102,327,NA,NA,NA
"Census Tract 8038, Monmouth County, New Jersey","8038",71,884,67,3181,18,0,38,0,3181,1000001,3181,164,NA,NA,NA
"Census Tract 8039, Monmouth County, New Jersey","8039",281,782,166,3917,18,0,30,0,3917,756200,3917,117,NA,NA,NA
"Census Tract 8041, Monmouth County, New Jersey","8041",166,986,184,3298,38,41,25,0,3298,597800,3298,156,NA,NA,NA
"Census Tract 8042, Monmouth County, New Jersey","8042",158,1638,237,5970,57,0,72,57,5970,595100,5970,384,NA,NA,NA
"Census Tract 8045, Monmouth County, New Jersey","8045",116,1063,221,5367,13,49,47,8,5337,374800,5367,276,NA,NA,NA
"Census Tract 8046, Monmouth County, New Jersey","8046",39,709,126,3023,0,0,15,0,3023,460700,3023,196,NA,NA,NA
"Census Tract 8047, Monmouth County, New Jersey","8047",0,10,0,91,0,0,0,0,88,NA,91,0,NA,NA,NA
"Census Tract 8048, Monmouth County, New Jersey","8048",618,1770,722,9378,175,37,85,49,9239,291600,9378,277,NA,NA,NA
"Census Tract 8050.01, Monmouth County, New Jersey","8050.01",547,641,282,4785,11,154,0,194,4674,288800,4785,190,NA,NA,NA
"Census Tract 8051, Monmouth County, New Jersey","8051",272,816,209,4107,31,0,4,0,3987,399600,4107,163,NA,NA,NA
"Census Tract 8053, Monmouth County, New Jersey","8053",458,908,351,5481,0,0,24,0,5481,474000,5481,243,NA,NA,NA
"Census Tract 8054, Monmouth County, New Jersey","8054",351,846,68,3522,0,55,65,0,3522,388700,3522,116,NA,NA,NA
"Census Tract 8055, Monmouth County, New Jersey","8055",445,353,94,4004,8,150,0,50,4004,299100,4004,131,NA,NA,NA
"Census Tract 8056, Monmouth County, New Jersey","8056",881,20,76,2234,0,8,0,45,2234,171200,2234,50,NA,NA,NA
"Census Tract 8057, Monmouth County, New Jersey","8057",513,226,85,3771,9,0,13,273,3761,261800,3771,166,NA,NA,NA
"Census Tract 8058, Monmouth County, New Jersey","8058",745,388,75,3572,0,38,0,47,3570,451200,3572,107,NA,NA,NA
"Census Tract 8059, Monmouth County, New Jersey","8059",739,348,269,5742,153,10,10,16,5685,341400,5742,428,NA,NA,NA
"Census Tract 8060, Monmouth County, New Jersey","8060",559,609,183,4511,32,46,20,39,4511,394300,4511,400,NA,NA,NA
"Census Tract 8061, Monmouth County, New Jersey","8061",499,487,70,3403,16,72,0,61,3403,403300,3403,219,NA,NA,NA
"Census Tract 8062.01, Monmouth County, New Jersey","8062.01",464,365,55,3945,0,0,0,39,3945,480700,3945,283,NA,NA,NA
"Census Tract 8062.02, Monmouth County, New Jersey","8062.02",118,724,173,4293,0,0,97,55,4275,389900,4293,212,NA,NA,NA
"Census Tract 8063, Monmouth County, New Jersey","8063",290,495,118,2660,0,0,16,27,2660,481500,2660,177,NA,NA,NA
"Census Tract 8064, Monmouth County, New Jersey","8064",446,980,296,5163,0,0,6,0,5163,379300,5163,250,NA,NA,NA
"Census Tract 8065.01, Monmouth County, New Jersey","8065.01",517,734,152,4010,22,16,20,27,4010,393500,4010,136,NA,NA,NA
"Census Tract 8065.02, Monmouth County, New Jersey","8065.02",191,776,221,3630,22,5,20,28,3604,378900,3630,169,NA,NA,NA
"Census Tract 8065.03, Monmouth County, New Jersey","8065.03",27,1027,172,3829,0,0,33,0,3829,516500,3829,178,NA,NA,NA
"Census Tract 8065.04, Monmouth County, New Jersey","8065.04",245,346,204,2715,3,142,0,11,2708,484900,2715,76,NA,NA,NA
"Census Tract 8066, Monmouth County, New Jersey","8066",184,880,277,5235,0,0,0,0,5235,354900,5235,164,NA,NA,NA
"Census Tract 8070.03, Monmouth County, New Jersey","8070.03",1147,315,154,4375,0,89,32,87,4375,376700,4375,188,NA,NA,NA
"Census Tract 8070.04, Monmouth County, New Jersey","8070.04",694,431,347,3225,0,154,0,40,3225,390200,3225,130,NA,NA,NA
"Census Tract 8071, Monmouth County, New Jersey","8071",654,365,123,2529,6,22,25,0,2529,319700,2529,143,NA,NA,NA
"Census Tract 8072, Monmouth County, New Jersey","8072",975,86,41,2410,0,84,7,18,2410,283300,2410,0,NA,NA,NA
"Census Tract 8073, Monmouth County, New Jersey","8073",1346,70,84,3542,0,12,0,45,3542,242400,3542,88,NA,NA,NA
"Census Tract 8074, Monmouth County, New Jersey","8074",160,721,106,3235,109,57,144,23,3131,438200,3235,125,NA,NA,NA
"Census Tract 8075, Monmouth County, New Jersey","8075",187,226,59,2975,0,0,0,29,2965,246900,2975,108,NA,NA,NA
"Census Tract 8076, Monmouth County, New Jersey","8076",1110,137,115,2921,0,68,0,0,2921,191000,2921,85,NA,NA,NA
"Census Tract 8077, Monmouth County, New Jersey","8077",522,356,159,4037,0,41,0,38,3854,295600,4037,73,NA,NA,NA
"Census Tract 8078, Monmouth County, New Jersey","8078",168,408,322,4621,49,0,0,0,4621,309300,4621,171,NA,NA,NA
"Census Tract 8079, Monmouth County, New Jersey","8079",240,561,243,3527,115,12,38,24,3487,333500,3527,138,NA,NA,NA
"Census Tract 8080.01, Monmouth County, New Jersey","8080.01",170,791,210,4109,52,0,74,0,4109,353900,4109,162,NA,NA,NA
"Census Tract 8080.02, Monmouth County, New Jersey","8080.02",78,268,113,2489,0,124,0,21,2489,303400,2489,43,NA,NA,NA
"Census Tract 8081, Monmouth County, New Jersey","8081",284,561,295,4869,0,50,15,0,4782,291900,4869,262,NA,NA,NA
"Census Tract 8082, Monmouth County, New Jersey","8082",777,910,285,4335,0,335,18,66,4335,544100,4335,175,NA,NA,NA
"Census Tract 8083, Monmouth County, New Jersey","8083",103,540,61,1972,27,62,3,23,1972,957900,1972,75,NA,NA,NA
"Census Tract 8084.01, Monmouth County, New Jersey","8084.01",210,552,198,2470,25,138,0,66,2470,493300,2470,193,NA,NA,NA
"Census Tract 8084.02, Monmouth County, New Jersey","8084.02",449,534,148,3326,24,251,0,7,3326,480300,3326,149,NA,NA,NA
"Census Tract 8085, Monmouth County, New Jersey","8085",486,1297,154,6280,107,61,0,0,6280,380200,6280,154,NA,NA,NA
"Census Tract 8086, Monmouth County, New Jersey","8086",280,1157,258,6929,189,0,16,0,6825,469200,6929,264,NA,NA,NA
"Census Tract 8087.01, Monmouth County, New Jersey","8087.01",217,971,215,4961,74,69,64,5,4925,633500,4961,220,NA,NA,NA
"Census Tract 8087.02, Monmouth County, New Jersey","8087.02",0,901,193,3803,16,0,0,0,3618,556900,3803,169,NA,NA,NA
"Census Tract 8088, Monmouth County, New Jersey","8088",108,941,309,4116,25,72,7,0,4116,431600,4116,202,NA,NA,NA
"Census Tract 8089, Monmouth County, New Jersey","8089",315,1357,129,4733,65,46,25,47,4733,509400,4733,260,NA,NA,NA
"Census Tract 8090, Monmouth County, New Jersey","8090",204,307,81,1780,41,22,4,41,1780,375300,1780,133,NA,NA,NA
"Census Tract 8091, Monmouth County, New Jersey","8091",107,725,90,3018,23,0,56,42,3018,1000001,3018,166,NA,NA,NA
"Census Tract 8092, Monmouth County, New Jersey","8092",59,516,43,1870,7,0,13,22,1870,1000001,1870,153,NA,NA,NA
"Census Tract 8093.01, Monmouth County, New Jersey","8093.01",89,674,222,3024,25,25,17,12,3024,571100,3024,133,NA,NA,NA
"Census Tract 8093.02, Monmouth County, New Jersey","8093.02",61,635,96,2880,91,59,8,69,2880,721400,2880,117,NA,NA,NA
"Census Tract 8094, Monmouth County, New Jersey","8094",207,1333,223,4787,51,14,0,66,4787,584400,4787,207,NA,NA,NA
"Census Tract 8095.01, Monmouth County, New Jersey","8095.01",140,1848,394,8438,105,0,11,32,8340,585000,8438,249,NA,NA,NA
"Census Tract 8095.02, Monmouth County, New Jersey","8095.02",53,1769,507,8706,111,0,197,44,8706,496900,8706,282,NA,NA,NA
"Census Tract 8096, Monmouth County, New Jersey","8096",69,1477,269,6561,50,143,65,0,6561,506900,6561,247,NA,NA,NA
"Census Tract 8097.01, Monmouth County, New Jersey","8097.01",71,1117,245,5665,8,26,50,0,5665,494000,5665,227,NA,NA,NA
"Census Tract 8097.03, Monmouth County, New Jersey","8097.03",56,889,140,4437,12,46,42,36,4437,428900,4437,146,NA,NA,NA
"Census Tract 8097.04, Monmouth County, New Jersey","8097.04",252,1353,258,6168,31,0,53,0,6158,530100,6168,257,NA,NA,NA
"Census Tract 8099.01, Monmouth County, New Jersey","8099.01",204,1173,202,5263,34,0,23,0,5263,775000,5263,318,NA,NA,NA
"Census Tract 8099.02, Monmouth County, New Jersey","8099.02",177,1022,287,4679,8,0,0,0,4679,826200,4679,254,NA,NA,NA
"Census Tract 8099.03, Monmouth County, New Jersey","8099.03",0,25,0,190,0,0,0,69,120,NA,190,0,NA,NA,NA
"Census Tract 81, Essex County, New Jersey","81",844,397,94,3587,54,0,66,129,3533,359200,3587,88,NA,NA,NA
"Census Tract 81.01, Middlesex County, New Jersey","81.01",100,470,237,4577,0,19,27,14,4577,250600,4577,144,NA,NA,NA
"Census Tract 81.02, Middlesex County, New Jersey","81.02",253,359,181,3706,7,0,29,0,3706,344900,3706,107,NA,NA,NA
"Census Tract 81.03, Middlesex County, New Jersey","81.03",75,368,177,2235,6,7,10,0,2235,244000,2235,60,NA,NA,NA
"Census Tract 8100.01, Monmouth County, New Jersey","8100.01",161,1113,306,5865,32,0,0,0,5865,526800,5865,229,NA,NA,NA
"Census Tract 8100.02, Monmouth County, New Jersey","8100.02",354,455,200,3681,27,26,30,14,3681,151100,3681,103,NA,NA,NA
"Census Tract 8100.03, Monmouth County, New Jersey","8100.03",109,995,280,5374,63,9,0,63,5262,434900,5374,297,NA,NA,NA
"Census Tract 8100.04, Monmouth County, New Jersey","8100.04",110,639,132,3695,0,0,42,0,3695,477600,3695,149,NA,NA,NA
"Census Tract 8101.01, Monmouth County, New Jersey","8101.01",106,900,317,4023,0,0,84,0,4023,433700,4023,76,NA,NA,NA
"Census Tract 8101.02, Monmouth County, New Jersey","8101.02",317,1086,268,4079,0,0,47,0,4079,432600,4079,153,NA,NA,NA
"Census Tract 8102, Monmouth County, New Jersey","8102",109,2456,681,11994,279,15,254,0,11973,470400,11994,711,NA,NA,NA
"Census Tract 8103, Monmouth County, New Jersey","8103",57,206,97,1756,7,11,0,25,1724,315800,1756,103,NA,NA,NA
"Census Tract 8104.01, Monmouth County, New Jersey","8104.01",64,828,128,4581,28,65,83,0,3464,444300,4581,97,NA,NA,NA
"Census Tract 8104.02, Monmouth County, New Jersey","8104.02",152,1470,444,8112,56,0,102,9,7867,477400,8112,227,NA,NA,NA
"Census Tract 8105.01, Monmouth County, New Jersey","8105.01",46,769,220,4237,0,13,88,16,4237,347800,4237,101,NA,NA,NA
"Census Tract 8105.02, Monmouth County, New Jersey","8105.02",315,1431,462,7867,129,0,93,0,7867,472100,7867,340,NA,NA,NA
"Census Tract 8105.03, Monmouth County, New Jersey","8105.03",266,768,261,4286,81,12,0,146,4115,275000,4286,224,NA,NA,NA
"Census Tract 8106, Monmouth County, New Jersey","8106",382,1178,384,6848,125,15,43,0,6848,370500,6848,251,NA,NA,NA
"Census Tract 8107, Monmouth County, New Jersey","8107",104,233,78,1942,0,0,42,0,1942,311200,1942,46,NA,NA,NA
"Census Tract 8108, Monmouth County, New Jersey","8108",784,134,52,3167,0,0,0,9,3156,259400,3167,33,NA,NA,NA
"Census Tract 8109, Monmouth County, New Jersey","8109",305,335,92,3082,6,0,33,34,3079,300900,3082,64,NA,NA,NA
"Census Tract 8110, Monmouth County, New Jersey","8110",564,265,167,3822,238,0,0,0,3822,261300,3822,72,NA,NA,NA
"Census Tract 8111.01, Monmouth County, New Jersey","8111.01",283,713,268,5624,46,0,64,0,5615,257000,5624,183,NA,NA,NA
"Census Tract 8111.02, Monmouth County, New Jersey","8111.02",233,953,352,6411,85,33,112,82,6371,519300,6411,414,NA,NA,NA
"Census Tract 8112, Monmouth County, New Jersey","8112",240,862,235,5374,32,49,8,0,5311,374300,5374,227,NA,NA,NA
"Census Tract 8113.01, Monmouth County, New Jersey","8113.01",728,905,410,5618,66,40,15,0,5611,250000,5618,55,NA,NA,NA
"Census Tract 8113.03, Monmouth County, New Jersey","8113.03",32,820,173,4453,25,0,17,0,4453,338700,4453,83,NA,NA,NA
"Census Tract 8113.04, Monmouth County, New Jersey","8113.04",102,505,143,3647,14,0,54,0,3647,341800,3647,141,NA,NA,NA
"Census Tract 8114.01, Monmouth County, New Jersey","8114.01",218,1140,378,5923,20,0,8,13,5913,355500,5923,117,NA,NA,NA
"Census Tract 8114.02, Monmouth County, New Jersey","8114.02",272,493,224,3980,0,194,127,0,3980,316100,3980,85,NA,NA,NA
"Census Tract 8115.01, Monmouth County, New Jersey","8115.01",125,709,343,6275,6,0,0,0,6275,340700,6275,145,NA,NA,NA
"Census Tract 8115.02, Monmouth County, New Jersey","8115.02",205,612,134,3689,135,12,0,0,3689,383500,3689,86,NA,NA,NA
"Census Tract 8116, Monmouth County, New Jersey","8116",52,231,75,1310,0,30,6,17,1307,335400,1310,35,NA,NA,NA
"Census Tract 8119, Monmouth County, New Jersey","8119",158,1539,378,6770,58,0,49,59,6770,531900,6770,480,NA,NA,NA
"Census Tract 8120, Monmouth County, New Jersey","8120",45,357,118,1856,0,41,15,0,1856,321800,1856,124,NA,NA,NA
"Census Tract 8121, Monmouth County, New Jersey","8121",94,398,71,1437,5,35,22,75,1404,524100,1437,63,NA,NA,NA
"Census Tract 8122, Monmouth County, New Jersey","8122",340,573,267,4005,0,0,13,20,3852,303300,4005,238,NA,NA,NA
"Census Tract 8123, Monmouth County, New Jersey","8123",120,1021,257,4887,23,4,0,12,4789,483100,4887,236,NA,NA,NA
"Census Tract 8124, Monmouth County, New Jersey","8124",131,572,95,2523,21,18,2,19,2523,781300,2523,167,NA,NA,NA
"Census Tract 8125.01, Monmouth County, New Jersey","8125.01",222,1113,334,5820,220,0,41,0,5773,519500,5820,300,NA,NA,NA
"Census Tract 8125.02, Monmouth County, New Jersey","8125.02",163,1052,112,5475,298,21,43,5,5464,571100,5475,326,NA,NA,NA
"Census Tract 82, Essex County, New Jersey","82",1052,238,38,2497,0,68,0,39,2339,254900,2497,20,NA,NA,NA
"Census Tract 82.02, Middlesex County, New Jersey","82.02",435,1983,564,10830,189,0,61,0,9929,482500,10830,332,NA,NA,NA
"Census Tract 82.04, Middlesex County, New Jersey","82.04",143,664,242,3989,27,30,30,19,3989,200600,3989,130,NA,NA,NA
"Census Tract 82.05, Middlesex County, New Jersey","82.05",171,637,157,3146,61,0,52,35,3146,186300,3146,52,NA,NA,NA
"Census Tract 82.06, Middlesex County, New Jersey","82.06",313,571,112,3531,18,14,0,0,3399,120400,3531,83,NA,NA,NA
"Census Tract 82.07, Middlesex County, New Jersey","82.07",72,408,100,2405,0,0,8,0,2405,302100,2405,83,NA,NA,NA
"Census Tract 82.08, Middlesex County, New Jersey","82.08",294,2256,621,11732,100,36,150,0,11651,523200,11732,533,NA,NA,NA
"Census Tract 82.09, Middlesex County, New Jersey","82.09",156,426,195,3509,42,0,0,0,3509,342100,3509,111,NA,NA,NA
"Census Tract 83, Middlesex County, New Jersey","83",533,602,337,5914,0,17,23,108,5878,294800,5914,200,NA,NA,NA
"Census Tract 84.03, Middlesex County, New Jersey","84.03",480,1585,345,7232,150,127,37,0,7171,421600,7232,167,NA,NA,NA
"Census Tract 84.04, Middlesex County, New Jersey","84.04",49,662,165,3854,71,5,0,7,3854,325300,3854,52,NA,NA,NA
"Census Tract 84.05, Middlesex County, New Jersey","84.05",193,1079,243,5025,34,42,18,0,5025,461500,5025,163,NA,NA,NA
